Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ratio
26,56,0.3488,90.0,0.28048,14283.8358,1985.238672,Altemus:1973,0.0683,90.0000,0.2805,0.273,1.3590,0.0477,10312.328,130.26,9471.279999999999,710.788,0.0,10312.328,10660.467999999999,1189.188,1.339888248808589
26,56,0.3726,90.0,0.04391,2894.59404,67.41269338,Altemus:1973,0.3287,90.0000,0.0439,0.0354,0.7178,0.2449,2161.12,1428.2839999999999,0.0,640.5360000000001,92.3,2068.82,538.3039999999999,446.004,5.377247874806802
26,56,0.3726,90.0,0.07438,7041.375,132.588723,Altemus:1973,0.2982,90.0000,0.0744,0.0659,0.7977,0.2222,6918.183999999999,4594.407999999999,7.852,2313.532,2.392,6915.792,4607.407999999999,4597.164,1.5282725124408345
26,56,0.3726,90.0,0.10499,11207.8206,157.0420994,Altemus:1973,0.2676,90.0000,0.1050,0.0965,0.8780,0.1994,11880.855999999998,7832.552000000001,37.908,4010.3959999999993,0.0,11880.855999999998,10043.695999999996,10005.788,1.1159059971548326
26,56,0.3726,90.0,0.13572,12427.6428,234.421238,Altemus:1973,0.2369,90.0000,0.1357,0.1272,0.9585,0.1765,12910.56,8825.336000000001,146.692,3938.479999999999,0.0,12910.56,13228.019999999997,13081.275999999998,0.9394938017934659
26,56,0.3726,90.0,0.15619,11663.5896,245.0154722,Altemus:1973,0.2164,90.0000,0.1562,0.1477,1.0122,0.1613,10794.315999999999,7571.46,306.228,2916.68,0.0,10794.315999999999,12437.152,12130.976,0.9378022878549687
26,56,0.3726,90.0,0.17666,9456.13134,224.9696837,Altemus:1973,0.1959,90.0000,0.1767,0.1682,1.0659,0.1460,8112.259999999999,5630.612,599.04,1882.6079999999997,0.0,8112.259999999999,9989.98,9390.939999999999,0.9465615887118893
26,56,0.3726,90.0,0.1972,6852.71736,204.8743254,Altemus:1973,0.1754,90.0000,0.1972,0.1887,1.1197,0.1307,6296.524,3822.1039999999994,1152.4759999999999,1321.944,0.0,6296.524,7691.892000000001,6539.416,0.8909014011117159
26,56,0.3726,90.0,0.2178,6629.6466,191.1218407,Altemus:1973,0.1548,90.0000,0.2178,0.2093,1.1737,0.1154,5687.032,2427.152,2081.04,1178.8399999999997,0.0,5687.032,6573.215999999999,4492.1759999999995,1.0085849301163998
26,56,0.3726,90.0,0.23833,7559.82504,230.0348986,Altemus:1973,0.1343,90.0000,0.2383,0.2299,1.2275,0.1001,6023.2119999999995,1438.32,3420.6639999999998,1164.176,0.0,6023.2119999999995,6614.608000000001,3193.8920000000003,1.142898421191399
26,56,0.3726,90.0,0.25893,8726.79852,289.5137017,Altemus:1973,0.1137,90.0000,0.2589,0.2505,1.2815,0.0847,7139.183999999999,768.144,5272.8,1098.24,0.0,7139.183999999999,7580.819999999999,2308.02,1.1511681480367562
26,56,0.3726,90.0,0.27947,10043.51004,415.7890668,Altemus:1973,0.0931,90.0000,0.2795,0.271,1.3354,0.0694,8725.027999999998,347.568,7442.24,935.168,0.0,8725.027999999998,9080.5,1638.2079999999999,1.106052534552062
26,56,0.3726,90.0,0.28987,10577.9376,617.1608234,Altemus:1973,0.0827,90.0000,0.2899,0.2814,1.3627,0.0617,9563.944,209.71599999999998,8535.643999999998,818.636,0.0,9563.944,9885.98,1350.388,1.0699938296456193
26,56,0.3726,90.0,0.30013,11345.0634,966.5469946,Altemus:1973,0.0725,90.0000,0.3001,0.2917,1.3896,0.0540,10314.72,114.08800000000001,9513.347999999998,687.2839999999999,0.0,10314.72,10606.284,1092.9360000000001,1.0696548762978626
26,56,0.3726,90.0,0.3104,12521.8692,1699.662682,Altemus:1973,0.0622,90.0000,0.3104,0.3019,1.4165,0.0464,10911.836,52.208,10313.16,546.4679999999998,0.0,10911.836,11172.563999999998,859.404,1.120769520765332
26,56,0.1003,140.0,0.01463,20625.8479,6538.14926,Altemus:1973,0.0857,140.0000,0.0146,0.0135,0.8775,0.0304,4837.664,0.0,0.0,0.0,4837.664,0.0,4837.664,0.0,4.263596624321161
26,56,0.1003,140.0,0.01992,21780.9611,6905.188209,Altemus:1973,0.0804,140.0000,0.0199,0.0188,0.8893,0.0285,54618.98,3248.908,0.0,484.74399999999997,50885.327999999994,3733.652,50885.328,0.0,0.4280401042123576
26,56,0.1003,140.0,0.02519,25016.2891,7930.8289,Altemus:1973,0.0751,140.0000,0.0252,0.024,0.9010,0.0266,30389.267999999996,15997.539999999997,0.0,1534.676,12857.052,17532.216,12857.052,0.0,1.9457251242353226
26,56,0.1003,140.0,0.03047,26882.9217,8523.995103,Altemus:1973,0.0698,140.0000,0.0305,0.0293,0.9128,0.0247,31433.999999999996,26090.895999999997,0.0,2091.6999999999994,3251.404,28182.596000000005,3251.404,0.0,8.268096397740791
26,56,0.1003,140.0,0.03576,28721.7507,9109.834553,Altemus:1973,0.0645,140.0000,0.0358,0.0346,0.9246,0.0229,35856.236,31556.563999999995,0.0,2228.9279999999994,2070.744,33785.492,12582.596000000003,10511.852,2.2826569890664845
26,56,0.1003,140.0,0.04105,28773.5665,9132.3838,Altemus:1973,0.0592,140.0000,0.0411,0.0399,0.9364,0.0210,35522.24,32459.595999999994,0.0,2112.812,949.832,34572.407999999996,25263.576000000005,24313.744,1.1389348245869861
26,56,0.1305,140.0,0.02354,16790.6592,1013.976915,Altemus:1973,0.1070,140.0000,0.0235,0.0216,0.8752,0.0493,16051.724,5708.768,0.0,1294.2279999999998,9048.728,7002.995999999997,9048.728000000001,0.0,1.8555822652642444
26,56,0.1305,140.0,0.02879,18682.4988,1127.744371,Altemus:1973,0.1017,140.0000,0.0288,0.0268,0.8875,0.0469,18530.875999999997,13548.756,0.0,2626.26,2355.8079999999995,16175.067999999997,2355.859999999997,0.0,7.930224546450139
26,56,0.1305,140.0,0.03406,20513.7324,1238.043771,Altemus:1973,0.0964,140.0000,0.0341,0.0321,0.8998,0.0445,23484.811999999998,18554.067999999996,0.0,3267.731999999999,1663.0120000000002,21821.8,4742.036000000003,3079.024,4.3259335019810035
26,56,0.1305,140.0,0.04172,22899.744,1388.603829,Altemus:1973,0.0888,140.0000,0.0417,0.0398,0.9177,0.0409,27962.219999999998,23457.096,0.0,3668.5999999999995,836.576,27125.643999999993,16928.963999999993,16092.439999999997,1.3526961248189795
26,56,0.1305,140.0,0.04463,24270.372,1471.414448,Altemus:1973,0.0859,140.0000,0.0446,0.0427,0.9245,0.0396,28594.539999999997,24334.907999999996,0.0,3657.68,601.9519999999999,27992.535999999996,19975.852000000003,19373.9,1.2149855735815422
26,56,0.1305,140.0,0.04992,24681.5604,1499.290111,Altemus:1973,0.0806,140.0000,0.0499,0.048,0.9369,0.0371,28190.759999999995,24432.615999999998,0.0,3449.6279999999997,308.51599999999996,27882.243999999995,24582.271999999994,24273.755999999998,1.0040390245458193
26,56,0.1305,140.0,0.0552,24499.7424,1492.968178,Altemus:1973,0.0753,140.0000,0.0552,0.0532,0.9492,0.0347,26013.051999999996,22822.539999999997,0.0,3067.116,123.396,25889.656,27438.215999999997,27314.819999999996,0.8929058069956153
26,56,0.1305,140.0,0.06051,20736.576,1276.65778,Altemus:1973,0.0700,140.0000,0.0605,0.0586,0.9616,0.0323,22627.384,20002.579999999998,0.9879999999999999,2589.6519999999996,34.164,22593.219999999998,28228.667999999998,28193.515999999996,0.7345927905631255
26,56,0.1305,140.0,0.0658,18659.1888,1166.416408,Altemus:1973,0.0647,140.0000,0.0658,0.0638,0.9740,0.0298,18707.468,16603.236,3.484,2094.352,6.4479999999999995,18701.019999999997,27004.847999999998,26994.967999999997,0.6909570014983977
26,56,0.1305,140.0,0.07109,15203.7144,989.7392228,Altemus:1973,0.0594,140.0000,0.0711,0.0691,0.9864,0.0274,14764.672,13122.043999999998,9.152,1632.6960000000001,0.832,14763.839999999998,24221.184,24211.252,0.627703187424694
26,56,0.1603,140.0,0.0216,9691.9764,499.5843934,Altemus:1973,0.1387,140.0000,0.0216,0.0187,0.8424,0.0785,7278.647999999999,1157.676,0.0,428.792,5692.179999999999,1586.4679999999998,5692.179999999999,0.0,1.70268269801728
26,56,0.1603,140.0,0.03212,13244.7748,677.9953956,Altemus:1973,0.1282,140.0000,0.0321,0.0292,0.8681,0.0726,13265.72,9638.98,0.0,2886.9359999999997,739.8039999999999,12525.916,739.8040000000001,0.0,17.9030862228374
26,56,0.1603,140.0,0.04266,16574.2368,845.6748442,Altemus:1973,0.1176,140.0000,0.0427,0.0397,0.8938,0.0666,19655.74,14859.259999999998,0.0,4214.652,581.776,19073.964,11254.672000000004,10672.844,1.4726539165246213
26,56,0.1603,140.0,0.05323,18697.4764,954.7148979,Altemus:1973,0.1071,140.0000,0.0532,0.0503,0.9196,0.0606,22441.379999999997,17652.96,2.912,4581.46,204.04800000000003,22237.332,18024.708,17817.748,1.0373247877302645
26,56,0.1603,140.0,0.06382,19583.6176,1003.192098,Altemus:1973,0.0965,140.0000,0.0638,0.0609,0.9455,0.0546,21388.952,17315.064000000002,10.243999999999998,4045.4959999999996,18.148,21370.856,21896.731999999996,21868.339999999997,0.8943625742873413
26,56,0.1603,140.0,0.07449,18125.2412,936.9675897,Altemus:1973,0.0858,140.0000,0.0745,0.0716,0.9716,0.0486,17394.0,14336.347999999998,22.827999999999996,3034.4599999999996,0.312,17393.636,21900.008,21876.816,0.8276362821419974
26,56,0.1603,140.0,0.08506,13760.404,732.2654444,Altemus:1973,0.0752,140.0000,0.0851,0.0821,0.9974,0.0426,12434.655999999999,10345.815999999999,53.248,2035.5919999999999,0.0,12434.655999999999,18502.431999999993,18449.183999999994,0.7437078541891144
26,56,0.1603,140.0,0.09565,10715.0012,608.7879151,Altemus:1973,0.0646,140.0000,0.0956,0.0927,1.0232,0.0366,8039.4079999999985,6634.888,110.60399999999998,1293.916,0.0,8039.4079999999985,13620.983999999997,13510.379999999997,0.7866539744852503
26,56,0.19,140.0,0.01551,3915.8259,121.4043272,Altemus:1973,0.1745,140.0000,0.0155,0.0114,0.7924,0.1171,5818.435999999999,0.0,0.0,0.0,5818.435999999999,0.0,5818.435999999999,0.0,0.6730031747363038
26,56,0.19,140.0,0.0292,7723.7052,235.7016086,Altemus:1973,0.1608,140.0000,0.0292,0.0251,0.8272,0.1079,5745.7919999999995,3940.872,0.0,1494.532,310.388,5435.4039999999995,310.3879999999997,0.0,24.884032887869402
26,56,0.19,140.0,0.04057,10724.892,328.8698976,Altemus:1973,0.1494,140.0000,0.0406,0.0365,0.8562,0.1003,11427.416,7909.875999999999,0.0,3175.2760000000003,342.31600000000003,11085.152,4485.0,4142.736,2.3912802675585283
26,56,0.19,140.0,0.0511,12778.203,388.5649344,Altemus:1973,0.1389,140.0000,0.0511,0.047,0.8830,0.0932,15224.351999999997,10668.371999999998,2.86,4326.088,227.03199999999995,14997.32,10231.207999999999,10001.315999999999,1.2489437219925545
26,56,0.19,140.0,0.06167,14799.537,448.6479023,Altemus:1973,0.1283,140.0000,0.0617,0.0576,0.9100,0.0861,17302.843999999997,12451.711999999998,10.712,4804.435999999999,35.984,17266.859999999997,14262.82,14216.124,1.0376304966339056
26,56,0.19,140.0,0.07227,15764.661,480.8574249,Altemus:1973,0.1177,140.0000,0.0723,0.0682,0.9370,0.0790,17403.152,12849.668,23.92,4528.419999999999,1.196,17401.955999999995,16944.044,16918.98,0.9303954239023458
26,56,0.19,140.0,0.08285,15418.728,478.5306701,Altemus:1973,0.1072,140.0000,0.0828,0.0788,0.9639,0.0719,15490.331999999999,11728.6,45.239999999999995,3716.4919999999997,0.0,15490.331999999999,17592.847999999998,17547.608,0.8764202362232654
26,56,0.19,140.0,0.09351,13719.102,441.0358141,Altemus:1973,0.0965,140.0000,0.0935,0.0894,0.9911,0.0648,12342.304,9537.32,78.98799999999999,2725.9959999999996,0.0,12342.304,16095.144,16016.155999999999,0.8523752257202546
26,56,0.19,140.0,0.10411,10478.766,364.4949354,Altemus:1973,0.0859,140.0000,0.1041,0.1,1.0181,0.0576,9092.304,7059.415999999998,151.58,1881.308,0.0,9092.304,13180.231999999998,13028.651999999998,0.7950365365344101
26,56,0.19,140.0,0.11472,8104.0377,318.790339,Altemus:1973,0.0753,140.0000,0.1147,0.1106,1.0451,0.0505,6366.151999999999,4817.1759999999995,243.464,1305.4599999999998,0.0,6366.151999999999,9903.815999999999,9660.3,0.818274259134055
26,56,0.19,140.0,0.12532,7382.811,338.4237848,Altemus:1973,0.0647,140.0000,0.1253,0.1212,1.0721,0.0434,4427.383999999999,3019.4839999999995,447.8760000000001,960.076,0.0,4427.383999999999,7148.856,6701.032,1.0327262152154135
26,56,0.2203,140.0,0.01453,2050.71552,84.05012634,Altemus:1973,0.2058,140.0000,0.0145,0.0091,0.7475,0.1601,0.25999999999999995,0.0,0.0,0.0,0.25999999999999995,0.0,0.25999999999999995,0.0,7887.367384615387
26,56,0.2203,140.0,0.02472,3956.38488,142.3608197,Altemus:1973,0.1956,140.0000,0.0247,0.0193,0.7746,0.1522,6776.691999999999,381.10799999999995,0.0,162.5,6233.084,543.608,6233.083999999999,0.0,0.634739541453316
26,56,0.2203,140.0,0.03491,5538.3104,190.3222963,Altemus:1973,0.1854,140.0000,0.0349,0.0295,0.8016,0.1443,4432.48,3009.864,0.0,1340.0919999999996,82.52400000000002,4349.956,82.52399999999989,0.0,67.1115118026272
26,56,0.2203,140.0,0.04512,7543.61664,282.2338764,Altemus:1973,0.1752,140.0000,0.0451,0.0397,0.8287,0.1363,7405.164,4858.308,1.664,2377.336,167.85599999999997,7237.308,3759.2359999999994,3589.716,2.0066887633551076
26,56,0.2203,140.0,0.05535,9386.54416,340.6900015,Altemus:1973,0.1649,140.0000,0.0554,0.0499,0.8559,0.1284,10078.068,6580.495999999998,6.24,3401.7880000000005,89.492,9988.576000000001,6545.031999999999,6449.248,1.4341479399947932
26,56,0.2203,140.0,0.06558,10979.3152,392.1698436,Altemus:1973,0.1547,140.0000,0.0656,0.0601,0.8830,0.1204,12206.687999999998,8022.612,12.115999999999998,4160.676,11.283999999999999,12195.455999999998,9299.679999999998,9276.28,1.1806121500954871
26,56,0.2203,140.0,0.07583,11711.1344,419.9225736,Altemus:1973,0.1445,140.0000,0.0758,0.0704,0.9102,0.1124,13488.331999999997,9004.371999999998,20.592,4463.0560000000005,0.312,13487.967999999999,11687.883999999998,11666.98,1.0019892736786233
26,56,0.2203,140.0,0.08609,12537.2184,450.8708192,Altemus:1973,0.1342,140.0000,0.0861,0.0807,0.9375,0.1044,13584.427999999996,9291.671999999999,41.96399999999999,4250.74,0.0,13584.427999999996,13275.755999999998,13233.740000000002,0.9443694505985197
26,56,0.2203,140.0,0.09637,12842.312,468.12961,Altemus:1973,0.1239,140.0000,0.0964,0.0909,0.9648,0.0964,12452.596,8761.324,61.72399999999999,3629.5480000000002,0.0,12452.596,13709.851999999999,13648.128,0.9367214175616193
26,56,0.2203,140.0,0.10662,11158.7224,430.3336426,Altemus:1973,0.1137,140.0000,0.1066,0.1012,0.9920,0.0885,10502.855999999998,7570.835999999999,106.33999999999999,2825.6799999999994,0.0,10502.855999999998,12910.507999999998,12804.167999999998,0.8643131935629491
26,56,0.2203,140.0,0.1169,9848.74576,346.9040196,Altemus:1973,0.1034,140.0000,0.1169,0.1115,1.0193,0.0805,8305.127999999999,6063.096,173.41999999999996,2068.6119999999996,0.0,8305.127999999999,11149.06,10975.64,0.8833700563096799
26,56,0.2203,140.0,0.12717,8595.63208,319.1236866,Altemus:1973,0.0931,140.0000,0.1272,0.1217,1.0465,0.0725,6369.584,4564.144,298.58399999999995,1506.8559999999998,0.0,6369.584,9026.731999999998,8728.148,0.9522418611741216
26,56,0.2203,140.0,0.13745,7029.01192,285.4133713,Altemus:1973,0.0829,140.0000,0.1374,0.132,1.0738,0.0645,4856.9039999999995,3249.1679999999997,446.99199999999996,1160.7959999999998,0.0,4856.9039999999995,7028.164,6581.223999999999,1.000120646017936
26,56,0.2203,140.0,0.14772,5710.72376,266.7262468,Altemus:1973,0.0726,140.0000,0.1477,0.1423,1.1011,0.0565,3836.976,2178.02,694.3039999999999,964.6,0.0,3836.976,5504.304,4809.948,1.037501518811461
26,56,0.2203,140.0,0.15808,4919.81168,288.5328965,Altemus:1973,0.0622,140.0000,0.1581,0.1526,1.1286,0.0484,3208.0879999999997,1340.144,1038.7,829.2959999999999,0.0,3208.0879999999997,4474.339999999999,3435.6919999999996,1.0995614280541937
26,56,0.2498,140.0,0.02659,2146.2146,64.0756934,Altemus:1973,0.2232,140.0000,0.0266,0.0197,0.7333,0.1969,4760.236,168.63599999999997,0.0,76.95999999999998,4514.639999999999,245.596,4514.64,0.0,0.4753899757234242
26,56,0.2498,140.0,0.04232,3937.5992,106.1628155,Altemus:1973,0.2075,140.0000,0.0423,0.0354,0.7767,0.1831,3138.304,2031.8999999999999,0.0,1053.156,53.196000000000005,3085.0559999999996,834.548,781.2999999999998,4.718241730853109
26,56,0.2498,140.0,0.05809,5824.88928,150.0397731,Altemus:1973,0.1917,140.0000,0.0581,0.0512,0.8202,0.1691,5965.128,3747.0679999999998,5.0440000000000005,2179.84,33.176,5931.9,3592.316,3554.0959999999995,1.6214857712962893
26,56,0.2498,140.0,0.07389,7766.7218,202.9095546,Altemus:1973,0.1759,140.0000,0.0739,0.067,0.8638,0.1552,8675.887999999999,5384.756,11.544,3278.912,0.624,8675.264000000001,6457.359999999999,6445.139999999999,1.2027704510821762
26,56,0.2498,140.0,0.08974,9476.08998,244.2472223,Altemus:1973,0.1601,140.0000,0.0897,0.0828,0.9075,0.1412,10428.235999999999,6569.732,29.016000000000002,3829.488,0.0,10428.235999999999,9105.927999999998,9076.912,1.0406506596581921
26,56,0.2498,140.0,0.10028,9558.20778,249.0301662,Altemus:1973,0.1495,140.0000,0.1003,0.0933,0.9366,0.1319,10627.968,6857.499999999999,45.44799999999999,3725.072,0.0,10627.968,10277.955999999998,10232.559999999998,0.9299716577887668
26,56,0.2498,140.0,0.11087,9465.54646,250.5723142,Altemus:1973,0.1389,140.0000,0.1109,0.1039,0.9658,0.1226,9966.371999999998,6609.459999999998,81.43199999999999,3275.4799999999996,0.0,9966.371999999998,10700.975999999999,10619.544,0.8845498261093194
26,56,0.2498,140.0,0.12144,8996.86672,233.5663698,Altemus:1973,0.1284,140.0000,0.1214,0.1145,0.9950,0.1133,8649.731999999998,5883.384,136.396,2629.9519999999998,0.0,8649.731999999998,10253.099999999999,10116.703999999998,0.8774777111312677
26,56,0.2498,140.0,0.13205,8159.46792,230.769574,Altemus:1973,0.1177,140.0000,0.1321,0.1251,1.0243,0.1039,7069.399999999999,4879.419999999999,215.27999999999994,1974.7520000000004,0.0,7069.399999999999,9078.575999999997,8863.348,0.8987607660055941
26,56,0.2498,140.0,0.14266,6622.95264,202.9091043,Altemus:1973,0.1071,140.0000,0.1427,0.1357,1.0535,0.0945,5608.719999999999,3820.9599999999996,326.976,1460.7319999999997,0.0,5608.719999999999,7558.303999999998,7231.276,0.8762485128938982
26,56,0.2498,140.0,0.15332,5692.38562,188.9133813,Altemus:1973,0.0965,140.0000,0.1533,0.1464,1.0829,0.0851,4473.508,2846.7400000000002,487.552,1139.164,0.0,4473.508,6095.596,5607.992,0.9338521811484882
26,56,0.2498,140.0,0.16394,4445.20886,169.7541295,Altemus:1973,0.0859,140.0000,0.1639,0.157,1.1122,0.0758,3742.7519999999995,2024.7239999999997,743.1839999999999,974.8439999999999,0.0,3742.7519999999995,4990.491999999999,4247.307999999999,0.8907355948070852
26,56,0.2498,140.0,0.17456,4349.50614,180.3894418,Altemus:1973,0.0752,140.0000,0.1746,0.1676,1.1415,0.0664,3340.324,1360.788,1091.4279999999999,888.0559999999998,0.0,3340.324,4288.5960000000005,3197.116,1.0142028160265038
26,56,0.2498,140.0,0.18517,4167.02214,184.6825492,Altemus:1973,0.0646,140.0000,0.1852,0.1782,1.1708,0.0570,3214.068,845.208,1558.1799999999998,810.628,0.0,3214.068,3959.852,2401.62,1.0523176472251994
26,56,0.291,140.0,0.01381,102.2811284,6.697489329,Altemus:1973,0.2772,140.0000,0.0138,0.0045,0.6214,0.2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,0.291,140.0,0.02934,590.2589,19.76232022,Altemus:1973,0.2617,140.0000,0.0293,0.02,0.6665,0.2689,928.9799999999999,10.243999999999998,0.0,5.303999999999999,913.3800000000001,15.548,913.4319999999999,0.0,0.6461990602475062
26,56,0.291,140.0,0.04648,1568.76104,43.33904212,Altemus:1973,0.2445,140.0000,0.0465,0.0372,0.7163,0.2513,1144.988,711.9319999999999,0.0,423.12399999999997,9.931999999999999,1135.0559999999998,339.76800000000014,329.836,4.617153587153585
26,56,0.291,140.0,0.06223,2766.09212,70.27784193,Altemus:1973,0.2288,140.0000,0.0622,0.0529,0.7620,0.2351,2446.028,1495.0,2.2359999999999998,943.4879999999999,5.303999999999999,2440.6719999999996,1331.7199999999998,1324.1799999999998,2.077082359655183
26,56,0.291,140.0,0.07801,4149.70204,108.9125094,Altemus:1973,0.2130,140.0000,0.0780,0.0687,0.8078,0.2189,4139.616,2488.148,6.656,1644.7079999999999,0.104,4139.563999999999,2724.4359999999997,2717.676,1.523141685104734
26,56,0.291,140.0,0.09384,5604.15328,137.4858338,Altemus:1973,0.1972,140.0000,0.0938,0.0845,0.8538,0.2026,5856.708,3480.619999999999,14.508000000000001,2361.5280000000002,0.0,5856.708,4464.928,4450.368,1.2551497538146192
26,56,0.291,140.0,0.1097,6398.2732,173.7619082,Altemus:1973,0.1813,140.0000,0.1097,0.1004,0.8999,0.1863,7122.232,4271.02,28.86,2822.2999999999997,0.0,7122.232,6145.776,6116.864,1.0410846734407502
26,56,0.291,140.0,0.12556,6964.38864,198.3904949,Altemus:1973,0.1654,140.0000,0.1256,0.1162,0.9459,0.1700,7447.543999999998,4589.259999999999,62.50399999999999,2795.832,0.0,7447.543999999998,7291.855999999998,7229.4039999999995,0.9550913567135723
26,56,0.291,140.0,0.14143,6812.35148,206.0798305,Altemus:1973,0.1496,140.0000,0.1414,0.1321,0.9920,0.1537,6675.707999999999,4246.476,138.94399999999996,2290.288,0.0,6675.707999999999,7449.936,7310.992,0.914417450029101
26,56,0.291,140.0,0.15733,6386.79096,200.8316354,Altemus:1973,0.1337,140.0000,0.1573,0.148,1.0382,0.1374,5263.024,3417.231999999999,247.52,1598.272,0.0,5263.024,6534.476000000001,6286.956,0.9773990997900979
26,56,0.291,140.0,0.17058,5282.44552,176.2500828,Altemus:1973,0.1204,140.0000,0.1706,0.1613,1.0767,0.1238,4180.227999999999,2625.2720000000004,413.296,1141.6599999999999,0.0,4180.227999999999,5403.683999999999,4990.388,0.9775637361474137
26,56,0.291,140.0,0.18393,4441.57648,133.8189539,Altemus:1973,0.1071,140.0000,0.1839,0.1746,1.1155,0.1101,3455.92,1896.908,664.4559999999999,894.608,0.0,3455.92,4401.748,3737.344,1.0090483326169513
26,56,0.291,140.0,0.19454,4108.89908,133.8018673,Altemus:1973,0.0965,140.0000,0.1945,0.1852,1.1463,0.0991,3195.816,1406.756,968.76,820.3,0.0,3195.816,3911.4919999999997,2942.732,1.050468486194015
26,56,0.291,140.0,0.20515,4200.44944,142.4736708,Altemus:1973,0.0858,140.0000,0.2051,0.1958,1.1771,0.0882,3151.304,1000.0639999999999,1355.536,795.7560000000001,0.0,3151.304,3696.004,2340.5199999999995,1.1364840081341905
